variable,year,level
PODIAGTX,2013,PERIPHERAL VASCULAR DISEASE UNSPECIFIED
PODIAGTX,2013,PERITONEAL ABSCESS
PODIAGTX,2013,PERITONEAL ADHESIONS (POSTOPERATIVE) (POSTINFECTION)
PODIAGTX,2013,PRESSURE ULCER OTHER SITE
PODIAGTX,2013,PRIMARY HYPERPARATHYROIDISM
PODIAGTX,2013,PROPHYLACTIC BREAST REMOVAL
PODIAGTX,2013,PTOSIS OF BREAST
PODIAGTX,2013,RECTAL PROLAPSE
PODIAGTX,2013,RECTOCELE
PODIAGTX,2013,RECURRENT UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2013,REFLUX ESOPHAGITIS
PODIAGTX,2013,REGIONAL ENTERITIS
PODIAGTX,2013,REGIONAL ENTERITIS OF LARGE INTESTINE
PODIAGTX,2013,REGIONAL ENTERITIS OF SMALL INTESTINE WITH LARGE INTESTINE
PODIAGTX,2013,REGIONAL ENTERITIS OF UNSPECIFIED SITE
PODIAGTX,2013,RETENTION OF URINE UNSPECIFIED
PODIAGTX,2013,SCAR CONDITIONS AND FIBROSIS OF SKIN
PODIAGTX,2013,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES OF HEAD FACE AND NECK
PODIAGTX,2013,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES
PODIAGTX,2013,SECONDARY MALIGNANT NEOPLASM OF OVARY
PODIAGTX,2013,SECONDARY MALIGNANT NEOPLASM OF RETROPERITONEUM AND PERITONEUM
PODIAGTX,2013,SECONDARY MALIGNANT NEOPLASM OF SKIN
PODIAGTX,2013,SECONDARY NEUROENDOCRINE TUMOR OF DISTANT LYMPH NODES
PODIAGTX,2013,SECONDARY NEUROENDOCRINE TUMOR OF OTHER SITES
PODIAGTX,2013,STENOSIS OF RECTUM AND ANUS
PODIAGTX,2013,STRESS INCONTINENCE FEMALE
PODIAGTX,2013,STRICTURE OF ARTERY
PODIAGTX,2013,STRICTURE OR KINKING OF URETER
PODIAGTX,2013,SYMPTOMS INVOLVING CARDIOVASCULAR SYSTEM
PODIAGTX,2013,THORACIC ANEURYSM RUPTURED
PODIAGTX,2013,THORACOABDOMINAL ANEURYSM WITHOUT RUPTURE
PODIAGTX,2013,TOXIC DIFFUSE GOITER
PODIAGTX,2013,TOXIC DIFFUSE GOITER WITHOUT THYROTOXIC CRISIS OR STORM
PODIAGTX,2013,TOXIC MULTINODULAR GOITER WITHOUT THYROTOXIC CRISIS OR STORM
PODIAGTX,2013,TOXIC UNINODULAR GOITER WITHOUT THYROTOXIC CRISIS OR STORM
PODIAGTX,2013,TRACHEOESOPHAGEAL FISTULA
PODIAGTX,2013,TRAUMATIC AMPUTATION OF OTHER FINGER(S) (COMPLETE) (PARTIAL) WITHOUT COMPLICATION
PODIAGTX,2013,TRAUMATIC PNEUMOTHORAX WITHOUT OPEN WOUND INTO THORAX
PODIAGTX,2013,ULCER OF OTHER PART OF FOOT
PODIAGTX,2013,ULCERATIVE (CHRONIC) PROCTITIS
PODIAGTX,2013,ULCERATIVE COLITIS UNSPECIFIED
PODIAGTX,2013,UMBILICAL HERNIA WITH OBSTRUCTION
PODIAGTX,2013,UMBILICAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2013,UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITH OBSTRUCTION WITHOUT GANGRENE
PODIAGTX,2013,UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2013,UNSPECIFIED BREAST DISORDER
PODIAGTX,2013,UNSPECIFIED CIRCULATORY SYSTEM DISORDER
PODIAGTX,2013,UNSPECIFIED DISORDER OF KIDNEY AND URETER
PODIAGTX,2013,UNSPECIFIED DISORDER OF THYROID
PODIAGTX,2013,UNSPECIFIED DISORDER RESULTING FROM IMPAIRED RENAL FUNCTION
PODIAGTX,2013,UNSPECIFIED DISORDERS OF MENSTRUATION AND OTHER ABNORMAL BLEEDING FROM FEMALE GENITAL TRACT
PODIAGTX,2013,UNSPECIFIED HEMORRHOIDS WITH OTHER COMPLICATION
PODIAGTX,2013,UNSPECIFIED HYPERTROPHIC AND ATROPHIC CONDITIONS OF SKIN
PODIAGTX,2013,UNSPECIFIED INTESTINAL OBSTRUCTION
PODIAGTX,2013,UNSPECIFIED LATE COMPLICATION OF AMPUTATION STUMP
PODIAGTX,2013,UNSPECIFIED NONTOXIC NODULAR GOITER
PODIAGTX,2013,UNSPECIFIED PERITONITIS
PODIAGTX,2013,UNSPECIFIED PLEURAL EFFUSION
PODIAGTX,2013,UNSPECIFIED PROLAPSE OF VAGINAL WALLS
PODIAGTX,2013,UNSPECIFIED TRANSIENT CEREBRAL ISCHEMIA
PODIAGTX,2013,UNSPECIFIED VASCULAR INSUFFICIENCY OF INTESTINE
PODIAGTX,2013,UNSPECIFIED VENTRAL HERNIA WITH OBSTRUCTION
PODIAGTX,2013,UNSPECIFIED VENTRAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2013,URINARY INCONTINENCE UNSPECIFIED
PODIAGTX,2013,URINARY-GENITAL TRACT FISTULA FEMALE
PODIAGTX,2013,UTERINE PROLAPSE WITHOUT VAGINAL WALL PROLAPSE
PODIAGTX,2013,UTEROVAGINAL PROLAPSE UNSPECIFIED
PODIAGTX,2013,VENOUS (PERIPHERAL) INSUFFICIENCY UNSPECIFIED
PODIAGTX,2013,VOLVULUS OF INTESTINE
PODIAGTX,2014,ABDOMINAL ANEURYSM RUPTURED
PODIAGTX,2014,ABDOMINAL ANEURYSM WITHOUT RUPTURE
PODIAGTX,2014,ABDOMINAL OR PELVIC SWELLING MASS OR LUMP UNSPECIFIED SITE
PODIAGTX,2014,ABSCESS OF ANAL AND RECTAL REGIONS
PODIAGTX,2014,ABSCESS OF INTESTINE
PODIAGTX,2014,ACQUIRED ABSENCE OF BREAST AND NIPPLE
PODIAGTX,2014,ACQUIRED DEFORMITY OF NOSE
PODIAGTX,2014,ACQUIRED HYPERTROPHIC PYLORIC STENOSIS
PODIAGTX,2014,ACUTE APPENDICITIS WITH GENERALIZED PERITONITIS
PODIAGTX,2014,ACUTE APPENDICITIS WITH PERITONEAL ABSCESS
PODIAGTX,2014,ACUTE APPENDICITIS WITHOUT PERITONITIS
PODIAGTX,2014,ACUTE CHOLECYSTITIS
PODIAGTX,2014,ACUTE PANCREATITIS
PODIAGTX,2014,ACUTE VASCULAR INSUFFICIENCY OF INTESTINE
PODIAGTX,2014,ANAL FISTULA
PODIAGTX,2014,ANEURYSM OF ARTERY OF LOWER EXTREMITY
PODIAGTX,2014,ANEURYSM OF ILIAC ARTERY
PODIAGTX,2014,ARTERIAL EMBOLISM AND THROMBOSIS OF LOWER EXTREMITY
PODIAGTX,2014,ATHEROEMBOLISM OF LOWER EXTREMITY
PODIAGTX,2014,ATHEROSCLEROSIS OF AORTA
PODIAGTX,2014,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES UNSPECIFIED
PODIAGTX,2014,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH GANGRENE
PODIAGTX,2014,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH INTERMITTENT CLAUDICATION
PODIAGTX,2014,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH REST PAIN
PODIAGTX,2014,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH ULCERATION
PODIAGTX,2014,ATHEROSCLEROSIS OF UNSPECIFIED BYPASS GRAFT OF THE EXTREMITIES
PODIAGTX,2014,ATTENTION TO COLOSTOMY
PODIAGTX,2014,ATTENTION TO ILEOSTOMY
PODIAGTX,2014,BARRETT'S ESOPHAGUS
PODIAGTX,2014,BASAL CELL CARCINOMA OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
PODIAGTX,2014,BENIGN CARCINOID TUMOR OF THE ILEUM
PODIAGTX,2014,BENIGN LOCALIZED HYPERPLASIA OF PROSTATE WITH URINARY OBSTRUCTION AND OTHER LOWER URINARY TRACT SYMPTOMS (LUTS)
PODIAGTX,2014,BENIGN NEOPLASM OF BREAST
PODIAGTX,2014,BENIGN NEOPLASM OF COLON
PODIAGTX,2014,BENIGN NEOPLASM OF DUODENUM JEJUNUM AND ILEUM
PODIAGTX,2014,BENIGN NEOPLASM OF KIDNEY EXCEPT PELVIS
PODIAGTX,2014,BENIGN NEOPLASM OF LIVER AND BILIARY PASSAGES
PODIAGTX,2014,BENIGN NEOPLASM OF PANCREAS EXCEPT ISLETS OF LANGERHANS
PODIAGTX,2014,BILATERAL INGUINAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,BLADDER NECK OBSTRUCTION
PODIAGTX,2014,CALCULUS OF GALLBLADDER AND BILE DUCT WITHOUT CHOLECYSTITIS WITH OBSTRUCTION
PODIAGTX,2014,CALCULUS OF GALLBLADDER AND BILE DUCT WITHOUT CHOLECYSTITIS WITHOUT OBSTRUCTION
PODIAGTX,2014,CALCULUS OF GALLBLADDER WITH ACUTE CHOLECYSTITIS WITHOUT OBSTRUCTION
PODIAGTX,2014,CALCULUS OF GALLBLADDER WITH OTHER CHOLECYSTITIS WITHOUT OBSTRUCTION
PODIAGTX,2014,CALCULUS OF GALLBLADDER WITHOUT CHOLECYSTITIS WITHOUT OBSTRUCTION
PODIAGTX,2014,CALCULUS OF URETER
PODIAGTX,2014,CAPSULAR CONTRACTURE OF BREAST IMPLANT
PODIAGTX,2014,CARCINOMA IN SITU OF BREAST
PODIAGTX,2014,CELLULITIS AND ABSCESS OF TRUNK
PODIAGTX,2014,CELLULITIS AND ABSCESS OF UPPER ARM AND FOREARM
PODIAGTX,2014,CHOLECYSTITIS UNSPECIFIED
PODIAGTX,2014,CHOLELITHIASIS
PODIAGTX,2014,CHRONIC CHOLECYSTITIS
PODIAGTX,2014,CHRONIC OR UNSPECIFIED GASTRIC ULCER WITH PERFORATION WITHOUT OBSTRUCTION
PODIAGTX,2014,CHRONIC OSTEOMYELITIS INVOLVING LOWER LEG
PODIAGTX,2014,CHRONIC TOTAL OCCLUSION OF ARTERY OF THE EXTREMITIES
PODIAGTX,2014,CHRONIC ULCER OF OTHER SPECIFIED SITES
PODIAGTX,2014,CHRONIC VASCULAR INSUFFICIENCY OF INTESTINE
PODIAGTX,2014,CHRONIC VENOUS HYPERTENSION WITH OTHER COMPLICATION
PODIAGTX,2014,CONN'S SYNDROME
PODIAGTX,2014,CYST AND PSEUDOCYST OF PANCREAS
PODIAGTX,2014,CYST OF KIDNEY ACQUIRED
PODIAGTX,2014,DIAPHRAGMATIC HERNIA WITH OBSTRUCTION
PODIAGTX,2014,DIAPHRAGMATIC HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,DIFFUSE CYSTIC MASTOPATHY
PODIAGTX,2014,DIGESTIVE-GENITAL TRACT FISTULA FEMALE
PODIAGTX,2014,DISPROPORTION OF RECONSTRUCTED BREAST
PODIAGTX,2014,DISRUPTION OF EXTERNAL OPERATION (SURGICAL) WOUND
PODIAGTX,2014,DIVERTICULITIS OF COLON (WITHOUT HEMORRHAGE)
PODIAGTX,2014,DIVERTICULITIS OF COLON WITH HEMORRHAGE
PODIAGTX,2014,DIVERTICULOSIS OF COLON (WITHOUT HEMORRHAGE)
PODIAGTX,2014,EMBOLISM AND THROMBOSIS OF ILIAC ARTERY
PODIAGTX,2014,ENCOUNTER FOR BREAST RECONSTRUCTION FOLLOWING MASTECTOMY
PODIAGTX,2014,ENCOUNTER FOR PLANNED POST-OPERATIVE WOUND CLOSURE
PODIAGTX,2014,END STAGE RENAL DISEASE
PODIAGTX,2014,FISTULA OF INTESTINE EXCLUDING RECTUM AND ANUS
PODIAGTX,2014,FULL INCONTINENCE OF FECES
PODIAGTX,2014,GANGRENE
PODIAGTX,2014,GOITER UNSPECIFIED
PODIAGTX,2014,HEMORRHAGE COMPLICATING A PROCEDURE
PODIAGTX,2014,HERNIA OF OTHER SPECIFIED SITES WITH OBSTRUCTION
PODIAGTX,2014,HIRSCHSPRUNG'S DISEASE AND OTHER CONGENITAL FUNCTIONAL DISORDERS OF COLON
PODIAGTX,2014,HYDRONEPHROSIS
PODIAGTX,2014,HYPERPLASIA OF PROSTATE UNSPECIFIED WITH URINARY OBSTRUCTION AND OTHER LOWER URINARY TRACT SYMPTOMS (LUTS)
PODIAGTX,2014,HYPERTENSIVE CHRONIC KIDNEY DISEASE UNSPECIFIED WITH CHRONIC KIDNEY DISEASE STAGE I THROUGH STAGE IV OR UNSPECIFIED
PODIAGTX,2014,HYPERTROPHY (BENIGN) OF PROSTATE WITH URINARY OBSTRUCTION AND OTHER LOWER URINARY TRACT SYMPTOMS (LUTS)
PODIAGTX,2014,HYPERTROPHY OF BREAST
PODIAGTX,2014,HYPOPLASIA OF BREAST
PODIAGTX,2014,INCISIONAL HERNIA WITH OBSTRUCTION
PODIAGTX,2014,INCISIONAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,INCOMPLETE BLADDER EMPTYING
PODIAGTX,2014,INFECTION (CHRONIC) OF AMPUTATION STUMP
PODIAGTX,2014,INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL PROSTHETIC DEVICE IMPLANT AND GRAFT
PODIAGTX,2014,INFECTION AND INFLAMMATORY REACTION DUE TO OTHER VASCULAR DEVICE IMPLANT AND GRAFT
PODIAGTX,2014,INFLAMMATORY DISEASE OF BREAST
PODIAGTX,2014,INGUINAL HERNIA WITHOUT MENTION OF OBSTRUCTION OR GANGRENE
PODIAGTX,2014,INTESTINAL OR PERITONEAL ADHESIONS WITH OBSTRUCTION (POSTOPERATIVE) (POSTINFECTION)
PODIAGTX,2014,INTESTINOVESICAL FISTULA
PODIAGTX,2014,LIPOMA OF INTRA-ABDOMINAL ORGANS
PODIAGTX,2014,LOCALIZED ADIPOSITY
PODIAGTX,2014,LUMP OR MASS IN BREAST
PODIAGTX,2014,MALIGNANT CARCINOID TUMOR OF THE ILEUM
PODIAGTX,2014,MALIGNANT MELANOMA OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
PODIAGTX,2014,MALIGNANT NEOPLASM OF ASCENDING COLON
PODIAGTX,2014,MALIGNANT NEOPLASM OF BLADDER NECK
PODIAGTX,2014,MALIGNANT NEOPLASM OF BLADDER PART UNSPECIFIED
PODIAGTX,2014,MALIGNANT NEOPLASM OF BODY OF PANCREAS
PODIAGTX,2014,MALIGNANT NEOPLASM OF BREAST (FEMALE) UNSPECIFIED SITE
PODIAGTX,2014,MALIGNANT NEOPLASM OF CARDIA
PODIAGTX,2014,MALIGNANT NEOPLASM OF CECUM
PODIAGTX,2014,MALIGNANT NEOPLASM OF COLON UNSPECIFIED SITE
PODIAGTX,2014,MALIGNANT NEOPLASM OF CONNECTIVE AND OTHER SOFT TISSUE OF ABDOMEN
PODIAGTX,2014,MALIGNANT NEOPLASM OF CONNECTIVE AND OTHER SOFT TISSUE OF LOWER LIMB INCLUDING HIP
PODIAGTX,2014,MALIGNANT NEOPLASM OF DESCENDING COLON
PODIAGTX,2014,MALIGNANT NEOPLASM OF ESOPHAGUS UNSPECIFIED SITE
PODIAGTX,2014,MALIGNANT NEOPLASM OF EXTRAHEPATIC BILE DUCTS
PODIAGTX,2014,MALIGNANT NEOPLASM OF FLOOR OF MOUTH PART UNSPECIFIED
PODIAGTX,2014,MALIGNANT NEOPLASM OF HEAD OF PANCREAS
PODIAGTX,2014,MALIGNANT NEOPLASM OF HEPATIC FLEXURE
PODIAGTX,2014,MALIGNANT NEOPLASM OF INTRAHEPATIC BILE DUCTS
PODIAGTX,2014,MALIGNANT NEOPLASM OF KIDNEY EXCEPT PELVIS
PODIAGTX,2014,MALIGNANT NEOPLASM OF LARYNX UNSPECIFIED
PODIAGTX,2014,MALIGNANT NEOPLASM OF LIVER PRIMARY
PODIAGTX,2014,MALIGNANT NEOPLASM OF LIVER SECONDARY
PODIAGTX,2014,MALIGNANT NEOPLASM OF LOWER THIRD OF ESOPHAGUS
PODIAGTX,2014,MALIGNANT NEOPLASM OF LOWER-INNER QUADRANT OF FEMALE BREAST
PODIAGTX,2014,MALIGNANT NEOPLASM OF LOWER-OUTER QUADRANT OF FEMALE BREAST
PODIAGTX,2014,MALIGNANT NEOPLASM OF MANDIBLE
PODIAGTX,2014,MALIGNANT NEOPLASM OF OTHER SPECIFIED PART OF ESOPHAGUS
PODIAGTX,2014,MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES OF LARYNX
PODIAGTX,2014,MALIGNANT NEOPLASM OF PANCREATIC DUCT
PODIAGTX,2014,MALIGNANT NEOPLASM OF PROSTATE
PODIAGTX,2014,MALIGNANT NEOPLASM OF RECTOSIGMOID JUNCTION
PODIAGTX,2014,MALIGNANT NEOPLASM OF RECTUM
PODIAGTX,2014,MALIGNANT NEOPLASM OF SIGMOID COLON
PODIAGTX,2014,MALIGNANT NEOPLASM OF SPLENIC FLEXURE
PODIAGTX,2014,MALIGNANT NEOPLASM OF SUPRAGLOTTIS
PODIAGTX,2014,MALIGNANT NEOPLASM OF TAIL OF PANCREAS
PODIAGTX,2014,MALIGNANT NEOPLASM OF THYROID GLAND
PODIAGTX,2014,MALIGNANT NEOPLASM OF TRANSVERSE COLON
PODIAGTX,2014,MALIGNANT NEOPLASM OF UPPER GUM
PODIAGTX,2014,MALIGNANT NEOPLASM OF UPPER-INNER QUADRANT OF FEMALE BREAST
PODIAGTX,2014,MALIGNANT NEOPLASM OF UPPER-OUTER QUADRANT OF FEMALE BREAST
PODIAGTX,2014,MALIGNANT NEOPLASM OF URETER
PODIAGTX,2014,MALIGNANT NEOPLASM OF URETHRA
PODIAGTX,2014,MECHANICAL COMPLICATION OF BREAST PROSTHESIS
PODIAGTX,2014,MECKEL'S DIVERTICULUM
PODIAGTX,2014,MERKEL CELL CARCINOMA OF THE FACE
PODIAGTX,2014,NEOPLASM OF UNCERTAIN BEHAVIOR OF KIDNEY AND URETER
PODIAGTX,2014,NEOPLASM OF UNSPECIFIED NATURE OF DIGESTIVE SYSTEM
PODIAGTX,2014,NON-HEALING SURGICAL WOUND
PODIAGTX,2014,NONTOXIC MULTINODULAR GOITER
PODIAGTX,2014,NONTOXIC UNINODULAR GOITER
PODIAGTX,2014,OCCLUSION AND STENOSIS OF CAROTID ARTERY WITHOUT CEREBRAL INFARCTION
PODIAGTX,2014,OPEN WOUND OF BUTTOCK WITHOUT COMPLICATION
PODIAGTX,2014,OPEN WOUND OF FOOT EXCEPT TOE(S) ALONE COMPLICATED
PODIAGTX,2014,OPEN WOUND OF KNEE LEG (EXCEPT THIGH) AND ANKLE WITHOUT COMPLICATION
PODIAGTX,2014,OTHER (ABNORMAL) FINDINGS ON RADIOLOGICAL EXAMINATION OF BREAST
PODIAGTX,2014,OTHER ACQUIRED DEFORMITY OF HEAD OTHER SPECIFIED DEFORMITY
PODIAGTX,2014,OTHER AND UNSPECIFIED DISEASES OF THE ORAL SOFT TISSUES
PODIAGTX,2014,OTHER AND UNSPECIFIED NONINFECTIOUS GASTROENTERITIS AND COLITIS
PODIAGTX,2014,OTHER ARTERIAL EMBOLISM AND THROMBOSIS OF ABDOMINAL AORTA
PODIAGTX,2014,OTHER COLOSTOMY AND ENTEROSTOMY COMPLICATION
PODIAGTX,2014,OTHER COMPLICATIONS DUE TO OTHER INTERNAL ORTHOPEDIC DEVICE IMPLANT AND GRAFT
PODIAGTX,2014,OTHER COMPLICATIONS DUE TO OTHER VASCULAR DEVICE IMPLANT AND GRAFT
PODIAGTX,2014,OTHER COMPLICATIONS DUE TO RENAL DIALYSIS DEVICE IMPLANT AND GRAFT
PODIAGTX,2014,OTHER COMPLICATIONS OF INTESTINAL POUCH
PODIAGTX,2014,OTHER DIGESTIVE SYSTEM COMPLICATIONS
PODIAGTX,2014,OTHER HYPERPARATHYROIDISM
PODIAGTX,2014,OTHER LYMPHEDEMA
PODIAGTX,2014,OTHER PANCYTOPENIA
PODIAGTX,2014,OTHER PLASTIC SURGERY FOR UNACCEPTABLE COSMETIC APPEARANCE
PODIAGTX,2014,OTHER SPECIFIED BENIGN MAMMARY DYSPLASIAS
PODIAGTX,2014,OTHER SPECIFIED DISORDERS OF BREAST
PODIAGTX,2014,OTHER SPECIFIED DISORDERS OF GALLBLADDER
PODIAGTX,2014,OTHER SPECIFIED DISORDERS OF INTESTINES
PODIAGTX,2014,OTHER SPECIFIED GENITAL PROLAPSE
PODIAGTX,2014,OTHER SPECIFIED HYPERTROPHIC AND ATROPHIC CONDITIONS OF SKIN
PODIAGTX,2014,OTHER SPECIFIED INTESTINAL OBSTRUCTION
PODIAGTX,2014,OTHER VENTRAL HERNIA WITH OBSTRUCTION
PODIAGTX,2014,OTHER VENTRAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,PANNICULITIS AFFECTING OTHER SITES
PODIAGTX,2014,PERFORATION OF INTESTINE
PODIAGTX,2014,PERIPHERAL VASCULAR DISEASE UNSPECIFIED
PODIAGTX,2014,PERITONEAL ADHESIONS (POSTOPERATIVE) (POSTINFECTION)
PODIAGTX,2014,PERSISTENT POSTOPERATIVE FISTULA NOT ELSEWHERE CLASSIFIED
PODIAGTX,2014,PRESSURE ULCER ELBOW
PODIAGTX,2014,PRIMARY HYPERPARATHYROIDISM
PODIAGTX,2014,PROPHYLACTIC BREAST REMOVAL
PODIAGTX,2014,PTOSIS OF BREAST
PODIAGTX,2014,RECTAL PROLAPSE
PODIAGTX,2014,RECTOCELE
PODIAGTX,2014,RECURRENT UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,REGIONAL ENTERITIS OF LARGE INTESTINE
PODIAGTX,2014,REGIONAL ENTERITIS OF SMALL INTESTINE
PODIAGTX,2014,REGIONAL ENTERITIS OF SMALL INTESTINE WITH LARGE INTESTINE
PODIAGTX,2014,REGIONAL ENTERITIS OF UNSPECIFIED SITE
PODIAGTX,2014,RENAL SCLEROSIS UNSPECIFIED
PODIAGTX,2014,RETENTION OF URINE UNSPECIFIED
PODIAGTX,2014,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES OF AXILLA AND UPPER LIMB
PODIAGTX,2014,SECONDARY MALIGNANT NEOPLASM OF OTHER DIGESTIVE ORGANS AND SPLEEN
PODIAGTX,2014,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES
PODIAGTX,2014,SPLENOMEGALY
PODIAGTX,2014,SQUAMOUS CELL CARCINOMA OF SKIN OF EAR AND EXTERNAL AUDITORY CANAL
PODIAGTX,2014,SQUAMOUS CELL CARCINOMA OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
PODIAGTX,2014,TOXIC DIFFUSE GOITER WITHOUT THYROTOXIC CRISIS OR STORM
PODIAGTX,2014,TOXIC GASTROENTERITIS AND COLITIS
PODIAGTX,2014,ULCER OF OTHER PART OF FOOT
PODIAGTX,2014,ULCERATIVE COLITIS UNSPECIFIED
PODIAGTX,2014,UMBILICAL HERNIA WITH OBSTRUCTION
PODIAGTX,2014,UMBILICAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITH OBSTRUCTION WITHOUT GANGRENE
PODIAGTX,2014,UNILATERAL OR UNSPECIFIED INGUINAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,UNSPECIFIED BREAST DISORDER
PODIAGTX,2014,UNSPECIFIED CIRCULATORY SYSTEM DISORDER
PODIAGTX,2014,UNSPECIFIED DISEASE OF PANCREAS
PODIAGTX,2014,UNSPECIFIED DISORDER OF INTESTINE
PODIAGTX,2014,UNSPECIFIED DISORDER OF KIDNEY AND URETER
PODIAGTX,2014,UNSPECIFIED DISORDER OF THYROID
PODIAGTX,2014,UNSPECIFIED HYPERTROPHIC AND ATROPHIC CONDITIONS OF SKIN
PODIAGTX,2014,UNSPECIFIED INTESTINAL OBSTRUCTION
PODIAGTX,2014,UNSPECIFIED PERITONITIS
PODIAGTX,2014,UNSPECIFIED VASCULAR INSUFFICIENCY OF INTESTINE
PODIAGTX,2014,UNSPECIFIED VENTRAL HERNIA WITH OBSTRUCTION
PODIAGTX,2014,UNSPECIFIED VENTRAL HERNIA WITHOUT OBSTRUCTION OR GANGRENE
PODIAGTX,2014,VARICOSE VEINS OF LOWER EXTREMITIES WITH OTHER COMPLICATIONS
PODIAGTX,2014,VENOUS (PERIPHERAL) INSUFFICIENCY UNSPECIFIED
PODIAGTX,2014,VOLVULUS OF INTESTINE
PODIAGTX,2015,ABDOMINAL ANEURYSM RUPTURED
PODIAGTX,2015,ABDOMINAL ANEURYSM WITHOUT RUPTURE
PODIAGTX,2015,ABDOMINAL PAIN OTHER SPECIFIED SITE
PODIAGTX,2015,ABDOMINAL PAIN RIGHT LOWER QUADRANT
PODIAGTX,2015,ABDOMINAL PAIN UNSPECIFIED SITE
PODIAGTX,2015,ABSCESS OF ANAL AND RECTAL REGIONS
PODIAGTX,2015,ACHALASIA AND CARDIOSPASM
PODIAGTX,2015,ACQUIRED ABSENCE OF BREAST AND NIPPLE
PODIAGTX,2015,ACQUIRED DEFORMITY OF NOSE
PODIAGTX,2015,ACUTE AND CHRONIC CHOLECYSTITIS
PODIAGTX,2015,ACUTE APPENDICITIS WITH GENERALIZED PERITONITIS
PODIAGTX,2015,ACUTE APPENDICITIS WITHOUT PERITONITIS
PODIAGTX,2015,ACUTE CHOLECYSTITIS
PODIAGTX,2015,ACUTE PANCREATITIS
PODIAGTX,2015,ACUTE VASCULAR INSUFFICIENCY OF INTESTINE
PODIAGTX,2015,ANEURYSM OF ARTERY OF LOWER EXTREMITY
PODIAGTX,2015,ARTERIAL EMBOLISM AND THROMBOSIS OF LOWER EXTREMITY
PODIAGTX,2015,ARTERIAL EMBOLISM AND THROMBOSIS OF UPPER EXTREMITY
PODIAGTX,2015,ATHEROSCLEROSIS OF AUTOLOGOUS VEIN BYPASS GRAFT OF THE EXTREMITIES
PODIAGTX,2015,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES UNSPECIFIED
PODIAGTX,2015,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH GANGRENE
PODIAGTX,2015,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH INTERMITTENT CLAUDICATION
PODIAGTX,2015,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH REST PAIN
PODIAGTX,2015,ATHEROSCLEROSIS OF NATIVE ARTERIES OF THE EXTREMITIES WITH ULCERATION
PODIAGTX,2015,ATHEROSCLEROSIS OF RENAL ARTERY
PODIAGTX,2015,ATHEROSCLEROSIS OF UNSPECIFIED BYPASS GRAFT OF THE EXTREMITIES
PODIAGTX,2015,ATTENTION TO ARTIFICIAL OPENINGS
PODIAGTX,2015,ATTENTION TO COLOSTOMY
PODIAGTX,2015,ATTENTION TO ILEOSTOMY
PODIAGTX,2015,BASAL CELL CARCINOMA OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
PODIAGTX,2015,BASAL CELL CARCINOMA OF SKIN SITE UNSPECIFIED
PODIAGTX,2015,BENIGN CARCINOID TUMOR OF OTHER SITES
PODIAGTX,2015,BENIGN CARCINOID TUMOR OF THE ILEUM
